N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2021;entrées 2020;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
336191;RICHELIEU;NORMANDIE;18 RUE DU GENERAL DE GAULLE;50433;Réville;1041;50;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;2;285;11;305;5 689;5 910;-3,7;De 5 à 10 000 entrées;GUYOT FREDERIC PAUL ROGER;;OUI;E;JPPR;FIXE;NON;R;49;44;14;68,3;23,8;7,9;0,0;17;15,3;9,7;49.615851;-1.26046
336432;CINEMA ST PAUL;PAYS DE LA LOIRE;38 RUE JULIEN DOUILLARD;44143;Rezé;43153;44;44701;Nantes;671849;04-Unités urbaines de 100 000 hbts ou plus;1;425;28;341;10 512;10 321;1,9;De 10 à 20 000 entrées;CINEMA ST PAUL;GPCI (Vintrou);OUI;C;;FIXE;NON;B;182;143;0;65,3;20,4;9,6;4,8;93;63,1;60,2;47.183872;-1.543971
337051;MAJESTIC;CENTRE-VAL DE LOIRE;26 RUE HENRI PROUST;37196;Richelieu;1696;37;37101;Richelieu;2252;06-autres communes et unités urbaines;1;246;32;487;7 173;3 362;113,4;De 5 à 10 000 entrées;ASSOCIATION LES RICHELAIS DU CARDINAL;;OUI;E;JP;FIXE;NON;C;96;73;1;74,5;16,7;7,0;1,7;31;38,7;20,4;47.014742;0.322461
339311;LA COURONNE;BRETAGNE;2 RUE DE LA GREE BLANCHE;56195;La Roche-Bernard;710;56;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;2;260;32;992;20 936;13 781;51,9;De 20 à 30 000 entrées;ASSOCIATION CULTURELLE LOISIRS;CINEDIFFUSION;OUI;E;RDJP;FIXE;NON;R;182;149;44;49,8;40,8;8,9;0,4;62;24,7;13,0;47.517686;-2.300226
342020;KORRIGAN;BRETAGNE;3 RUE DE LA VAUNOISE;35245;Romillé;4014;35;35112;Romillé;4014;06-autres communes et unités urbaines;1;209;29;407;9 576;7 004;36,7;De 5 à 10 000 entrées;ASSOCIATION KORRIGAN ROMILLE                                    ;CINEDIFFUSION;OUI;E;JPPR;FIXE;NON;I;146;124;1;59,1;28,9;10,8;1,1;58;41,5;31,2;48.213608;-1.892787
342071;L'EDEN;GRAND EST;66 RUE GAMBETTA;10323;Romilly-sur-Seine;14643;10;10301;Romilly-sur-Seine;17001;06-autres communes et unités urbaines;3;698;32;2 146;30 334;19 955;52,0;De 30 à 40 000 entrées;ASSOCIATION CINEMA EDEN;Tupin;OUI;E;;FIXE;NON;C;125;104;52;40,1;47,9;12,0;0,0;50;19,6;8,6;48.516527;3.723266
342115;CINE SOLOGNE;CENTRE-VAL DE LOIRE;LE CLOS DE L'ARCHE AVENUE DE PARIS;41194;Romorantin-Lanthenay;18342;41;41301;Romorantin-Lanthenay;18342;06-autres communes et unités urbaines;5;680;32;3 525;62 382;0;#DIV/0!;De 50 à 80 000 entrées;CINEXPANSION DU VAL DE LOIRE;;NON;NON;;FIXE;NON;I;167;141;86;45,8;41,2;11,9;1,2;58;17,2;8,0;47.378367;1.736977
343321;STE BARBE;BRETAGNE;14 BIS RUE YANN D ARGENT;29239;Roscoff;3531;29;29305;Saint-Pol-de-Léon;12855;06-autres communes et unités urbaines;1;200;25;227;4 760;3 979;19,6;De 2 à 5 000 entrées;CINEMA SAINTE BARBE;CINEDIFFUSION;OUI;E;;FIXE;NON;B;88;81;18;65,1;21,2;12,8;0,9;31;28,9;21,9;48.724745;-3.984009
343951;CINE BREIZ;BRETAGNE;2 RUE DE STRASBOURG;22266;Rostrenen;3398;22;22110;Rostrenen;3398;06-autres communes et unités urbaines;1;227;30;315;5 078;3 952;28,5;De 5 à 10 000 entrées;ASSOCIATION CINE BREIZ;CINEDIFFUSION;OUI;E;JP;FIXE;NON;I;135;117;6;52,4;33,7;13,3;0,6;44;31,8;21,6;48.237305;-3.316257
344532;OMNIA REPUBLIQUE;NORMANDIE;28 RUE DE LA REPUBLIQUE;76540;Rouen;112965;76;00755;Rouen;477226;04-Unités urbaines de 100 000 hbts ou plus;4;1016;32;3 715;44 974;77 707;-42,1;De 40 à 50 000 entrées;GAUMONT;NOE (Patry);OUI;A;RDJPPR;FIXE;NON;C;198;157;150;68,7;7,6;14,7;8,9;154;98,7;99,5;49.438455;1.096887
344571;KINEPOLIS ROUEN;NORMANDIE;CENTRE COMMERCIAL DE SAINT SEVER;76540;Rouen;112965;76;00755;Rouen;477226;04-Unités urbaines de 100 000 hbts ou plus;14;2539;32;14 176;88 324;57 371;54,0;De 80 à 100 000 entrées;EDEN PANORAMA;KINEPOLIS (Duquenne);NON;NON;;FIXE;OUI;C;214;175;168;33,4;52,1;11,3;3,1;51;17,5;15,5;49.430638;1.085206
344590;PATHE DOCKS 76;NORMANDIE;BOULEVARD FERDINAND DE LESSEPS;76540;Rouen;112965;76;00755;Rouen;477226;04-Unités urbaines de 100 000 hbts ou plus;14;3021;32;15 395;394 832;246 666;60,1;De 300 à 450 000 entrées;PATHE ROUEN                                                     ;PATHE GAUMONT;NON;NON;;FIXE;OUI;C;196;162;160;37,5;48,7;12,8;1,0;57;23,3;13,7;49.444934;1.067208
346622;CINEMA THEATRE;HAUTS DE FRANCE;BOULEVARD DU GENERAL LECLERC;80685;Roye;5770;80;80203;Roye;5770;06-autres communes et unités urbaines;1;326;32;574;11 871;7 734;53,5;De 10 à 20 000 entrées;CINEODE;CINEODE (Défossé);NON;NON;;FIXE;NON;I;102;89;27;37,2;51,1;10,8;1,0;15;6,9;2,1;49.69929;2.790104
348315;CINEMA CONFLUENCES SABLE SUR SARTHE;PAYS DE LA LOIRE;RUE SAINT DENIS;72264;Sablé-sur-Sarthe;12608;72;72302;Sablé-sur-Sarthe;15026;06-autres communes et unités urbaines;3;360;32;2 770;41 855;6 381;555,9;De 40 à 50 000 entrées;CINEMA CONFLUENCES SABLE SUR SARTHE;;NON;NON;;FIXE;NON;C;141;110;63;52,4;37,7;8,3;1,7;46;14,0;9,0;47.839358;-0.342854
352610;PATHE SARAN;CENTRE-VAL DE LOIRE;1010 RUE NATIONALE;45302;Saran;16549;45;45701;Orléans;288678;04-Unités urbaines de 100 000 hbts ou plus;10;2436;32;9 013;290 868;213 204;36,4;De 200 à 300 000 entrées;MARTROI;PATHE GAUMONT;NON;NON;;FIXE;OUI;B;113;96;91;31,9;52,6;14,7;0,8;11;9,1;6,4;47.94652;1.895679
354782;LE GRAND  PALACE;PAYS DE LA LOIRE;13 QUAI CARNOT;49328;Saumur;27584;49;49401;Saumur;29390;05-Unités urbaines de 20 000 à 100 000 hbts;9;1469;32;8 004;140 642;98 079;43,4;De 100 à 150 000 entrées;LE PALACE;Levy;OUI;D;;FIXE;OUI;C;198;174;143;46,6;40,0;12,6;0,8;63;21,6;10,8;47.262131;-0.078279
355933;CINE NOVA;PAYS DE LA LOIRE;37 RUE SAINT MICHEL;44195;Savenay;9054;44;44215;Savenay;12211;06-autres communes et unités urbaines;5;662;32;3 926;75 449;50 405;49,7;De 50 à 80 000 entrées;LES ECRANS DU SILLON                                            ;CINEDIFFUSION;OUI;E;JP;FIXE;NON;C;160;126;89;37,4;49,9;12,1;0,6;47;15,4;6,2;47.363726;-1.942308
357672;TURENNE;GRAND EST;17 AV DE VERDUN;08409;Sedan;16541;08;08401;Sedan;25538;05-Unités urbaines de 20 000 à 100 000 hbts;3;450;30;1 130;19 387;12 388;56,5;De 10 à 20 000 entrées;SEDAN CINEMA;Thirriot;NON;NON;;FIXE;NON;C;97;79;36;32,0;54,7;12,5;0,7;16;7,3;2,9;49.698315;4.947865
357751;REX;NORMANDIE;5 PLACE DE LA 2EME DB;61464;Sées;4637;61;61107;Sées;4637;06-autres communes et unités urbaines;1;212;28;455;10 431;7 510;38,9;De 10 à 20 000 entrées;SEES DU CINE;Clément;OUI;E;JPPR;FIXE;NON;I;112;90;8;55,8;30,2;13,4;0,7;35;34,4;19,5;48.607433;0.170941
357904;LE MAINGUE;PAYS DE LA LOIRE;PLACE DU PORT;49331;Segré-en-Anjou Bleu;18306;49;49212;Segré;18306;06-autres communes et unités urbaines;3;375;32;1 504;30 486;20 842;46,3;De 30 à 40 000 entrées;ABC49 LES AMIS DU BON CINEMA;CINEDIFFUSION;OUI;E;JPPR;FIXE;NON;C;132;107;42;49,3;41,8;8,7;0,1;40;19,1;7,5;47.68565;-0.868807
358561;LE STUDIO;CENTRE-VAL DE LOIRE;PLACE CHARLES DE GAULLE;41242;Selles-sur-Cher;4646;41;41111;Selles-sur-Cher;4646;06-autres communes et unités urbaines;1;123;32;346;5 379;3 699;45,4;De 5 à 10 000 entrées;CINEMA STUDIO DE SELLES SUR CHER;CVL (Fourneau);OUI;E;JP;FIXE;NON;I;116;91;2;64,8;22,7;11,6;0,9;26;23,0;13,7;47.274507;1.55439
359462;JEANNE D ARC;HAUTS DE FRANCE;10 RUE DU CIMETIERE SAINT RIEUL;60612;Senlis;15524;60;60306;Senlis;16462;06-autres communes et unités urbaines;1;227;32;758;14 541;5 232;177,9;De 10 à 20 000 entrées;ASSOCIATION PATRONAGE SAINT RIEUL;GPCI (Vintrou);OUI;E;RDJPPR;FIXE;NON;C;164;124;33;42,9;42,6;12,6;1,8;60;36,2;29,7;49.208302;2.585995
359622;L'AMBIANCE;CENTRE-VAL DE LOIRE;10 RUE FLANDRES DUNKERQUE;28373;Senonches;3108;28;28107;Senonches;3108;06-autres communes et unités urbaines;1;306;32;566;14 763;8 957;64,8;De 10 à 20 000 entrées;ASSOCIATION PROMOTION DES ACTIVITES CINEMATOGRAPHIQUES SENONCHE;NOE (Patry);OUI;E;JP;FIXE;NON;I;126;106;24;49,7;34,6;15,2;0,5;52;20,8;8,2;48.561662;1.032664
359772;CINEMA CONFLUENCES SENS;BOURGOGNE / FRANCHE-COMTE;RUE DES CANNETIERES;89387;Sens;27110;89;89401;Sens;39272;05-Unités urbaines de 20 000 à 100 000 hbts;7;1340;32;6 664;126 827;88 059;44,0;De 100 à 150 000 entrées;SOCIETE SENONAISE D EXPLOITATION CINEMATOGRAPHIQUE;Aubry ;OUI;D;JPPR;FIXE;NON;C;216;178;152;39,4;46,7;12,9;1,0;73;22,7;11,3;48.176509;3.284553
362773;SEZ ART;GRAND EST;RUE DES LYS;51535;Sézanne;4864;51;51202;Sézanne;4864;06-autres communes et unités urbaines;2;319;32;1 738;24 030;15 853;51,6;De 20 à 30 000 entrées;ASSOCIATION CINEMA SEZ  ART;;OUI;E;JPPR;FIXE;NON;I;101;79;29;35,7;47,0;16,3;1,0;24;23,2;7,8;48.721194;3.729236
364503;CGR SOISSONS;HAUTS DE FRANCE;12, RUE DU BEFFROI;02722;Soissons;29173;02;02404;Soissons;44009;05-Unités urbaines de 20 000 à 100 000 hbts;6;982;32;5 838;60 943;40 282;51,3;De 50 à 80 000 entrées;KALLISTE FILMS;LES FILMS DE LA ROCHELLE;OUI;D;JP;FIXE;NON;C;132;108;85;36,1;51,4;11,1;1,4;34;12,4;5,4;49.382084;3.326393
370251;LE SULLY;CENTRE-VAL DE LOIRE;22 BD JEANNE D ARC;45315;Sully-sur-Loire;5352;45;45302;Sully-sur-Loire;12112;06-autres communes et unités urbaines;1;204;26;268;6 138;5 378;14,1;De 5 à 10 000 entrées;SARL 2H;;NON;NON;;FIXE;NON;C;90;79;5;67,8;17,9;13,1;1,2;32;24,0;15,8;47.765104;2.374435
371581;PETIT CASINO;CENTRE-VAL DE LOIRE;18 PLACE WILSON;41198;Saint-Aignan;2934;41;41205;Saint-Aignan;7914;06-autres communes et unités urbaines;2;232;32;627;11 100;6 726;65,0;De 10 à 20 000 entrées;ASSOCIATION DU CINEMA LE PETIT CASINO;CVL (Fourneau);OUI;E;JPPR;FIXE;NON;C;164;128;11;59,8;30,0;9,9;0,3;55;34,5;20,1;47.269008;1.371774
372181;LE MODERNE;CENTRE-VAL DE LOIRE;27 RUE HENRI BARBUSSE;18197;Saint-Amand-Montrond;9814;18;18301;Saint-Amand-Montrond;12227;06-autres communes et unités urbaines;2;226;32;1 108;14 739;9 505;55,1;De 10 à 20 000 entrées;COMMUNE DE SAINT AMAND MONTROND;CINEODE (Défossé);OUI;E;JP;FIXE;NON;C;130;120;50;56,6;32,1;10,9;0,4;39;13,1;8,9;46.722722;2.503052
374431;SAINT JOSEPH;PAYS DE LA LOIRE;11 PLACE DE L'EGLISE;49292;Val-du-Layon;3455;49;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;300;28;366;16 514;11 857;39,3;De 10 à 20 000 entrées;FAMILLES RURALES FEDERATION REGIONALE DES PAYS DE LA LOIRE;;NON;NON;;ITINERANT;NON;R;70;51;0;65,3;29,8;4,9;0,0;14;22,3;18,1;47.3292625;-0.6707131000000572
374582; MAUCLERC;BRETAGNE;RUE ANNE DE BRETAGNE;35253;Saint-Aubin-du-Cormier;4061;35;35121;Saint-Aubin-du-Cormier;4061;06-autres communes et unités urbaines;2;293;29;368;10 452;7 848;33,2;De 10 à 20 000 entrées;CINEMA MAUCLERC;CINEDIFFUSION;OUI;E;JP;FIXE;NON;I;121;116;16;49,3;42,4;8,2;0,1;41;24,6;13,5;48.256952;-1.391536
374903;JOACASINO;NORMANDIE;128 RUE PASTEUR;14562;Saint-Aubin-sur-Mer;2355;14;14302;Douvres-la-Délivrande - Luc-sur-Mer;15085;06-autres communes et unités urbaines;1;179;32;269;3 398;2 686;26,5;De 2 à 5 000 entrées;SOCIETE NORMANDE D EXPLOITATION INDUSTRIELLE ET COMMERCIALE;GPCI (Vintrou);NON;NON;;FIXE;NON;B;100;90;1;51,7;32,5;15,8;0,0;21;19,5;20,2;49.329525;-0.385911
377083;CINEJADE;PAYS DE LA LOIRE;PARC ACTIVITES  DE LA GUERCHE;44154;Saint-Brevin-les-Pins;14430;44;44401;Saint-Brevin-les-Pins;25415;05-Unités urbaines de 20 000 à 100 000 hbts;3;465;32;2 597;56 761;45 708;24,2;De 50 à 80 000 entrées;SUD ESTUAIRE ET LITTORAL - OFFICE DU TOURISME                   ;VEO (Baron);OUI;D;JP;FIXE;NON;C;172;149;63;43,0;45,6;10,8;0,5;72;26,8;11,7;47.246308;-2.135768
377271;CLUB;BRETAGNE;40 BD CLEMENCEAU;22278;Saint-Brieuc;45721;22;22501;Saint-Brieuc;97190;05-Unités urbaines de 20 000 à 100 000 hbts;6;1150;32;4 016;48 633;44 749;8,7;De 40 à 50 000 entrées;SOCIETE RENNAISE DE DIFFUSION CINEMATOGRAPHIQUE;CINEDIFFUSION;OUI;D;RDJPPR;FIXE;NON;C;226;150;109;73,8;10,3;10,2;5,7;125;92,5;93,0;48.508095;-2.760537
377441;ZOOM;PAYS DE LA LOIRE;PLACE DE L HOTEL DE VILLE;72269;Saint-Calais;3440;72;72116;Saint-Calais;3948;06-autres communes et unités urbaines;1;131;30;299;4 594;4 005;14,7;De 2 à 5 000 entrées;MAISON DES JEUNES ET DE LA CULTURE;;OUI;E;;FIXE;NON;C;132;100;2;58,5;20,3;17,1;4,1;59;53,3;39,9;47.920147;0.743555
381240;L'ESCALE;CENTRE-VAL DE LOIRE;ALLEE RENE COULON;37214;Saint-Cyr-sur-Loire;16397;37;37701;Tours;362653;04-Unités urbaines de 100 000 hbts ou plus;1;292;5;6;483;1 407;-65,7;Moins de 2000 entrées;CINE-OFF OFFICE DEPART DEVELOPPEM CINEMA;;NON;NON;;FIXE;NON;B;6;6;0;70,8;0,0;29,2;0,0;3;50,0;52,2;47.419122;0.653805
382552;CINE-QUAI;GRAND EST;QUAI LAMARTINE;52448;Saint-Dizier;23888;52;00460;Saint-Dizier;30663;05-Unités urbaines de 20 000 à 100 000 hbts;7;1122;32;5 800;87 256;57 074;52,9;De 80 à 100 000 entrées;COMPLEXE CINEMATOGRAPHIQUE MARNAIS;Tabaraud;OUI;D;RDJP;FIXE;NON;C;197;171;146;41,1;44,8;13,2;0,8;60;20,6;8,2;48.640036;4.95025
383961;MONTLUC CINEMA;PAYS DE LA LOIRE;RUE CHAVIN DE LA MUSSE;44158;Saint-Étienne-de-Montluc;7488;44;44205;Saint-Étienne-de-Montluc;7488;06-autres communes et unités urbaines;1;241;26;258;8 109;5 858;38,4;De 5 à 10 000 entrées;ASSOCIATION DU MONTLUC CINEMA;GPCI (Vintrou);OUI;E;JP;FIXE;NON;I;133;102;0;70,4;18,7;8,4;2,5;55;48,2;35,8;47.275577;-1.779561
385392;RIO;CENTRE-VAL DE LOIRE;2 RUE JEAN MOULIN;18207;Saint-Florent-sur-Cher;6558;18;18202;Saint-Florent-sur-Cher;6558;06-autres communes et unités urbaines;1;286;31;549;8 595;3 959;117,1;De 5 à 10 000 entrées;ASSOCIATION ST FLORENT CULTURE;;OUI;E;JPPR;FIXE;NON;I;117;95;6;61,3;30,8;7,7;0,2;37;29,6;21,4;46.996042;2.252694
385401;FOYER MUNICIPAL;BOURGOGNE / FRANCHE-COMTE;FOYER MUNICIPAL;89068;Chablis;2279;89;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;152;31;274;7 691;6 592;16,7;De 5 à 10 000 entrées;PANORAMIC;;OUI;E;JP;ITINERANT;NON;R;101;79;0;82,3;12,3;4,0;1,3;45;39,6;33,9;47.815917;3.799085
385421;CINE GLONNE;PAYS DE LA LOIRE;GRANDE RUE;49244;Mauges-sur-Loire;18489;49;49208;La Pommeraye;18489;06-autres communes et unités urbaines;1;192;27;128;1 459;1 533;-4,8;Moins de 2000 entrées;CINE GLONNE;;OUI;D;;FIXE;NON;C;80;67;1;76,9;16,0;7,1;0,0;37;45,5;27,3;47.363746;-1.0164589999999407
387661;JULIEN MAUNOIR;BRETAGNE;11 AVENUE DES ACACIAS;35271;Saint-Georges-de-Reintembault;1520;35;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;157;22;152;2 190;3 907;-43,9;De 2 à 5 000 entrées;ASSOCIATION JULIEN MAUNOIR;CINEDIFFUSION;OUI;E;JP;FIXE;NON;R;76;62;0;73,3;21,8;4,9;0,0;24;31,5;19,9;48.506874;-1.241635
390271;ERMITAGE;HAUTS DE FRANCE;RUE SIMON;02680;Saint-Gobain;2325;02;02109;Saint-Gobain;2325;06-autres communes et unités urbaines;1;281;29;117;2 271;1 626;39,7;De 2 à 5 000 entrées;COMMUNE DE SAINT GOBAIN;CINEODE (Défossé);NON;NON;;FIXE;NON;I;90;83;0;67,6;25,6;6,6;0,1;28;31,5;26,1;49.597177;3.378189
390791;LUTETIA;PAYS DE LA LOIRE;18 RUE DES CALVAIRES;44162;Saint-Herblain;47062;44;44701;Nantes;671849;04-Unités urbaines de 100 000 hbts ou plus;1;288;29;333;12 603;11 199;12,5;De 10 à 20 000 entrées;CINEMA LUTETIA                                                  ;GPCI (Vintrou);OUI;C;JP;FIXE;NON;B;124;88;0;81,5;6,5;10,1;2,0;55;59,9;45,2;47.21395;-1.64939
390793;UGC CINE CITE ATLANTIS;PAYS DE LA LOIRE;PLACE JEAN BART;44162;Saint-Herblain;47062;44;44701;Nantes;671849;04-Unités urbaines de 100 000 hbts ou plus;12;2458;32;11 026;168 718;133 392;26,5;De 150 à 200 000 entrées;UGC CINE CITE;UGC;NON;NON;;FIXE;OUI;B;167;121;121;46,8;39,5;13,6;0,0;43;28,0;22,0;47.224381;-1.625621
391331;REX;NORMANDIE;RUE WALDECK ROUSSEAU;50484;Saint-Hilaire-du-Harcouët;6289;50;50202;Saint-Hilaire-du-Harcouët;9040;06-autres communes et unités urbaines;1;395;29;327;12 529;5 454;129,7;De 10 à 20 000 entrées;GUYOT FREDERIC PAUL ROGER;;NON;NON;;FIXE;NON;C;52;44;12;69,5;20,4;9,9;0,2;7;9,5;2,6;48.576008;-1.09371
396151;JEANNE MOREAU;HAUTS DE FRANCE;67 RUE DE BEAUVAIS;60581;Saint-Just-en-Chaussée;6079;60;60201;Saint-Just-en-Chaussée;6079;06-autres communes et unités urbaines;1;200;32;591;15 422;7 438;107,3;De 10 à 20 000 entrées;ASSOCIATION IMAGE ET SON DU PLATEAU PICARD;GPCI (Vintrou);OUI;E;;FIXE;NON;I;135;117;19;29,0;58,6;11,7;0,6;35;17,2;5,7;49.505347;2.430243
398574;CINEMOVIKING;NORMANDIE; ESPLANADE JEAN GREMILLON;50502;Saint-Lô;19938;50;50401;Saint-Lô;25413;05-Unités urbaines de 20 000 à 100 000 hbts;9;1344;32;8 511;148 687;106 064;40,2;De 100 à 150 000 entrées;LES CINEMAS DE SAINT-LO;GPCI (Vintrou);OUI;D;JPPR;FIXE;OUI;C;258;212;153;46,4;41,0;11,8;0,9;97;18,0;9,1;49.118217;-1.098287
399341;FAMILIAL;BRETAGNE;BD DE LA PLAGE;35287;Saint-Lunaire;2482;35;00458;Dinard;34612;05-Unités urbaines de 20 000 à 100 000 hbts;1;203;32;167;4 738;4 685;1,1;De 2 à 5 000 entrées;COMMUNE DE SAINT LUNAIRE;CINEDIFFUSION;OUI;D;;FIXE;NON;B;125;105;1;65,2;20,4;12,7;1,7;61;51,4;41,3;48.634794;-2.105848
399432;ESPACE BORIS VIAN;PAYS DE LA LOIRE; 2 RUE DU PRIEURE;49301;Sèvremoine;25895;49;49205;Saint-Macaire-en-Mauges;25895;05-Unités urbaines de 20 000 à 100 000 hbts;1;202;28;198;4 046;2 902;39,4;De 2 à 5 000 entrées;ASSOCIATION FAMILIA CINEMA;;OUI;D;;FIXE;NON;I;110;91;2;59,9;30,1;9,8;0,3;38;36,3;20,0;47.124726;-0.994734
399686;LE VAUBAN 2- LA GRANDE PASSERELLE;BRETAGNE;LA GRANDE PASSERELLE;35288;Saint-Malo;47817;35;35402;Saint-Malo;47817;05-Unités urbaines de 20 000 à 100 000 hbts;3;505;32;2 185;27 233;25 492;6,8;De 20 à 30 000 entrées;CINEMA LE VAUBAN;CINEDIFFUSION;OUI;D;RDJPPR;FIXE;NON;I;116;93;89;71,7;11,6;11,2;5,5;86;95,2;94,3;48.602575;-2.005943
399689;CINE VAUBAN;BRETAGNE;45 RUE DE LA CROIX DESILLES;35288;Saint-Malo;47817;35;35402;Saint-Malo;47817;05-Unités urbaines de 20 000 à 100 000 hbts;8;1458;32;6 242;122 837;59 169;107,6;De 100 à 150 000 entrées;CINE VAUBAN;CINEDIFFUSION;NON;NON;;FIXE;OUI;I;140;122;120;44,5;42,2;12,8;0,6;16;12,8;9,4;48.657589;-1.970525
399721;LA MALOUINE;PAYS DE LA LOIRE;LE BOURG;44176;Saint-Malo-de-Guersac;3235;44;44207;Saint-Joachim - Saint-Malo-de-Guersac;7380;06-autres communes et unités urbaines;1;150;32;441;7 019;4 535;54,8;De 5 à 10 000 entrées;CINE MALOUINE;CINEDIFFUSION;OUI;E;JPPR;FIXE;NON;B;160;125;4;50,4;38,9;10,1;0,6;48;25,3;13,1;47.339858;-2.175644
401371;SALLE JEANNE D ARC;PAYS DE LA LOIRE;17 BD DE LA FERRONNAYS;44180;Saint-Mars-la-Jaille;6676;44;44101;Saint-Mars-la-Jaille;6676;06-autres communes et unités urbaines;1;220;25;240;3 277;2 430;34,9;De 2 à 5 000 entrées;ASSOCIATION JEANNE D ARC CINEMA;GPCI (Vintrou);NON;NON;;FIXE;NON;I;94;83;2;59,0;32,2;8,0;0,8;19;15,2;8,1;47.52339;-1.186562
403400;SALLE BARBARA;PAYS DE LA LOIRE;SALLE BARBARA;49306;Saint-Martin-du-Fouilloux;1710;49;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;184;18;83;3 134;3 825;-18,1;De 2 à 5 000 entrées;CINEVILLAGES                                                    ;MICROMEGAS (Clochard);NON;NON;;ITINERANT;NON;R;68;52;0;52,0;26,3;21,8;0,0;22;37,3;18,6;47.434568;-0.703599
404692;SALLE PATRICE LECONTE;CENTRE-VAL DE LOIRE;10 RUE DU CHATEAU;37226;Sainte-Maure-de-Touraine;4193;37;37109;Sainte-Maure-de-Touraine;4193;06-autres communes et unités urbaines;1;140;28;164;3 329;2 527;31,7;De 2 à 5 000 entrées;CINE-OFF;;OUI;E;JP;FIXE;NON;I;74;58;0;74,6;19,7;5,1;0,6;33;51,6;27,6;47.111089;0.61914
405831;LE CELTIC;BRETAGNE;RUE THEODORE BOTREL;35297;Saint-Méen-le-Grand;4791;35;35202;Saint-Méen-le-Grand;5944;06-autres communes et unités urbaines;2;307;32;668;12 380;8 335;48,5;De 10 à 20 000 entrées;LES ENFANTS DE SAINT MEEN;CINEDIFFUSION;OUI;E;JP;FIXE;NON;C;165;143;23;56,4;33,8;9,7;0,1;51;30,6;10,7;48.188591;-2.192564
406352;SALLE ST MICHEL;PAYS DE LA LOIRE;20 RUE DU REDOIS;44182;Saint-Michel-Chef-Chef;5261;44;44401;Saint-Brevin-les-Pins;25415;05-Unités urbaines de 20 000 à 100 000 hbts;1;95;32;312;4 342;3 618;20,0;De 2 à 5 000 entrées;ASSOCIATION CINEMA SAINT MICHEL                                 ;Barteau;OUI;D;;FIXE;NON;B;157;130;6;67,1;19,6;12,1;1,2;69;50,2;39,3;47.180946;-2.149737
407211;JACQUES TATI;PAYS DE LA LOIRE;33 BD VICTOR HUGO;44184;Saint-Nazaire;72352;44;44601;Saint-Nazaire;158390;04-Unités urbaines de 100 000 hbts ou plus;1;154;32;955;19 393;17 138;13,2;De 10 à 20 000 entrées;LE THEATRE;;OUI;B;RDJPPR;FIXE;NON;C;132;66;29;57,7;19,1;17,5;5,8;64;99,7;99,8;47.280291;-2.216623
407220;CINEVILLE;PAYS DE LA LOIRE;5 BD DE LA LEGION D'HONNEUR;44184;Saint-Nazaire;72352;44;44601;Saint-Nazaire;158390;04-Unités urbaines de 100 000 hbts ou plus;9;1986;32;8 483;178 709;126 686;41,1;De 150 à 200 000 entrées;SOCIETE RENNAISE DE DIFFUSION CINEMATOGRAPHIQUE;CINEDIFFUSION;NON;NON;;FIXE;OUI;C;177;131;119;39,3;48,4;11,4;0,9;35;15,9;11,2;47.274768;-2.20402
407229;CINE PRESQU'ILE;PAYS DE LA LOIRE;4 AVENUE ANNE DE BRETAGNE;44069;Guérande;16681;44;44601;Saint-Nazaire;158390;04-Unités urbaines de 100 000 hbts ou plus;6;1029;32;5 413;93 626;59 857;56,4;De 80 à 100 000 entrées;CINEMA CULTURE LOISIRS DE LA PRESQU' ILE;GPCI (Vintrou);NON;NON;;FIXE;NON;B;127;105;87;40,4;47,7;11,7;0,2;23;12,3;6,8;47.331071;-2.426378
408122;VOX;HAUTS DE FRANCE;RUE AMBROISE CROIZAT;80711;Saint-Ouen;1882;80;80206;Saint-Léger-lès-Domart;7313;06-autres communes et unités urbaines;1;176;26;111;2 857;2 790;2,4;De 2 à 5 000 entrées;COMMUNE DE SAINT OUEN (SOMME);CINEODE (Défossé);NON;NON;;FIXE;NON;C;57;49;0;47,4;44,6;6,9;1,1;5;10,1;5,4;50.038633;2.123723
410232;CINE PHIL;PAYS DE LA LOIRE;RUE DE LA CURE;44188;Saint-Philbert-de-Grand-Lieu;9183;44;44211;Saint-Philbert-de-Grand-Lieu;9183;06-autres communes et unités urbaines;1;228;28;234;8 707;9 820;-11,3;De 5 à 10 000 entrées;ASSOCIATION CINE PHIL;GPCI (Vintrou);OUI;E;JP;FIXE;NON;I;125;112;0;51,8;30,1;18,0;0,1;39;28,9;18,4;47.037392;-1.641091
